,0
8534,1730.2417583481608
8535,1750.6424697979814
8536,8069.7255565837895
8537,2274.962914146403
8538,3764.0809115988577
8539,2558.8826706472014
8540,1361.5011027797016
8541,2191.0747904293585
8542,2475.347615412326
8543,1646.4599821362763
8544,3203.3912178372625
8545,1466.546562443731
8546,3262.348443622854
8547,3685.9385862182653
8548,6383.564549429249
8549,2420.8922320470715
8550,3776.449115971461
8551,2109.3926599941437
8552,10969.849480713725
8553,2824.1465171626705
8554,2116.2249983984048
8555,1318.1492041182933
8556,2579.0888725492364
8557,1289.9903363934425
8558,1064.5337060592788
8559,3969.469622114751
8560,6178.272234862633
8561,5387.93055391716
8562,4807.4709527066
8563,1867.4561960327605
8564,11328.319703232479
8565,2562.304148083223
8566,1738.0964680559248
8567,2517.4144981252125
8568,2552.340179234841
8569,3027.4085195715825
8570,1779.976467695643
8571,3027.7632230777613
8572,4362.204275711167
8573,1525.209820507747
8574,12653.414498571683
8575,4141.596957055238
8576,4308.684752851732
8577,5649.541213652236
8578,1384.8627506347943
8579,4549.900231546281
8580,2425.321646799743
8581,1655.8019700994678
8582,3812.4315824050914
8583,2090.055296981411
8584,1771.8220737206284
8585,5672.654027371263
8586,31865.77163625505
8587,3122.0990778525643
8588,7886.498826439308
8589,6833.840516445215
8590,1931.1792325846836
8591,3393.883890192253
8592,2242.670907164896
8593,7901.199616865644
8594,9844.134668196872
8595,2336.4170408420423
8596,3250.010800402651
8597,1951.3811627873094
8598,2416.0746180164274
8599,2006.4462856617592
8600,1805.8364547305594
8601,2449.4483742500497
8602,2347.5269638731547
8603,1969.7456009289165
8604,5436.210943776193
8605,3332.0161127863407
8606,1695.704506055314
8607,2109.1593742312793
8608,4074.0477084371378
8609,4446.359458897366
8610,2231.616245766422
8611,1995.893200219634
8612,1891.9267614437217
8613,3811.9657734526004
8614,5303.3854086310575
8615,1325.4447960599434
8616,9594.641259622469
8617,3017.2156651579107
8618,6273.261322938218
8619,2451.0202242439746
8620,2203.9971492297054
8621,1857.5398760428382
8622,2017.7946098597565
8623,3185.5509833492465
8624,3529.218300569157
8625,9837.880379731876
8626,3002.1074273019353
8627,2327.7639848630683
8628,5946.494014062122
8629,2330.5927165703324
8630,3861.9749481761205
8631,3488.291794677277
8632,6866.4235474447105
8633,3277.619183188413
8634,6695.663577477408
8635,7776.411214329855
8636,5296.978622116474
8637,4029.0111685467778
8638,3211.5266227351353
8639,2522.2267662129816
8640,4360.995057649079
8641,10640.475665887114
8642,3452.2506728046296
8643,2118.185361980727
8644,3100.2865663689327
8645,1489.0462659699708
8646,1720.4837784727968
8647,1733.7080612018372
8648,1082.0142298654039
8649,1553.7082788602004
8650,3735.422802162395
8651,4900.080831356839
8652,1705.4925399613614
8653,1309.6089800401257
8654,2212.4628240473885
8655,1777.5130503711248
8656,2695.459257007869
8657,1616.826132532025
8658,3324.9296592588807
8659,1975.1239596710245
8660,4270.0301999839785
8661,2332.5084775161013
8662,3025.1177777791286
8663,1313.4769752859602
8664,2204.328585128747
8665,2122.4793752645983
8666,2825.0541744446105
8667,5374.5670408963
8668,1638.3229682991057
8669,1511.7577145878354
8670,2301.4954311498113
8671,2630.7201113057513
8672,1794.838477139511
8673,1756.2538107748721
8674,1552.0239297193323
8675,1579.1856197340858
8676,2796.449183111879
8677,2244.578175583682
8678,1429.895239195603
8679,2919.684297105677
8680,1918.020461888399
8681,2467.685227906914
8682,2619.036298847334
8683,3552.1875902697707
8684,3349.169746584338
8685,2381.340513398568
8686,2132.7849114080846
8687,1317.536914455223
8688,3188.4535080005953
8689,6719.704668583203
8690,2273.357228688786
8691,2708.7733326623256
8692,1458.784022184857
8693,2192.492436400426
8694,1810.2023832645148
8695,3053.4926589968695
8696,2248.924107559275
8697,2702.615502004676
8698,1588.921242870045
8699,1874.428798063336
8700,3826.9977251837913
8701,4087.107445414276
8702,1747.8713283691482
8703,5989.983973573576
8704,6402.429914171823
8705,2099.769854108304
8706,1361.3016133603778
8707,22239.49410594044
8708,2980.8071208689394
8709,6885.92388107601
8710,1917.338898597377
8711,2031.9520948368029
8712,2270.345863008502
8713,2868.3068051610785
8714,3885.305794103487
8715,5363.212542227962
8716,1663.429592162204
8717,7570.097459774315
8718,2154.1043297244587
8719,1937.2075860394907
8720,9593.01793959864
8721,5105.584583589319
8722,2232.845271396854
8723,1874.930391354192
8724,1942.694109618377
8725,1586.6083061459703
8726,2568.3398212122233
8727,1992.044604025624
8728,2314.685379797808
8729,1495.3035370136015
8730,10545.815458394029
8731,5085.482241059042
8732,3670.066057082518
8733,5586.246812636484
8734,12121.20164980949
8735,3448.0139487245947
8736,2519.2227311634397
8737,2538.183787373298
8738,5681.41416610238
8739,3316.717286573441
8740,1290.5555300730011
8741,6605.0277962931805
8742,4351.105291695624
8743,5030.064035692003
8744,3430.006156674878
8745,5294.221259805383
8746,1563.916433892038
8747,2104.2908924414614
8748,2246.2699935688033
8749,4092.899473136091
8750,2195.493425513772
8751,2291.0725155876253
8752,1522.0751996109861
8753,5599.186773270949
8754,1392.848014763253
8755,2487.384624267051
8756,7794.751360820181
8757,5356.590252058956
8758,2812.459732118117
8759,2021.0223656444782
8760,3002.9653383268337
8761,3265.224770087657
8762,8422.343312066192
8763,5359.572126452903
8764,6386.431794483184
8765,3151.191985318062
8766,5219.758102732559
8767,3904.4430905106856
8768,2094.587129139614
8769,2019.2552331156517
8770,3469.111740928536
8771,8136.694860656754
8772,3409.736875351749
8773,7872.011782470811
8774,1325.4910712301835
8775,1027.6280315438423
8776,3561.570370938483
8777,2431.3526489071123
8778,3867.574179508014
8779,2175.527881799561
8780,3374.4559255209624
8781,1135.8341106118983
8782,5249.395032961872
8783,2009.8307005526246
8784,4585.909042004613
8785,4012.453689559708
8786,3337.459275945075
8787,4198.276775312404
8788,1750.248863113763
8789,3646.5971561863407
8790,2424.687643315778
8791,3179.504378659311
8792,2153.9295334457115
8793,6447.591233604046
8794,4439.461273949829
8795,5466.7903520649015
8796,2560.5207096398985
8797,4717.705211803771
8798,3280.6871003627357
8799,6295.200240904928
8800,6539.211125304898
8801,1837.8376907545585
8802,6302.616274352577
8803,3537.6218273001286
8804,1355.4704981080315
8805,2075.434346171456
8806,15728.343049672205
8807,1167.8049591506965
8808,10813.772293791191
8809,2121.5161421483185
8810,1342.422254668759
8811,5596.852747347264
8812,2205.2993280391124
8813,5576.793786658401
8814,3354.248785136371
8815,2594.733761908683
8816,8391.762677679248
8817,3202.7485138957554
8818,4043.118325798662
8819,3215.65811148665
8820,7423.789419403627
8821,2351.877797126245
8822,1506.1849204164369
8823,1877.4235493625806
8824,4553.27403813122
8825,7308.208350673206
8826,2799.5000566724852
8827,2107.382312459147
8828,3558.6820000017137
8829,18099.997909303846
8830,2085.3556017761784
8831,5789.428400238427
8832,2126.5480782341233
8833,6246.938356399089
8834,1399.9180213143434
8835,1251.8741315107757
8836,2987.691694041124
8837,3712.227707246671
8838,1658.8183545007678
8839,1026.3004142735367
8840,1779.1909439396861
8841,2816.2147940563023
8842,1879.30225314246
8843,4162.75394062419
8844,1823.8763933538867
8845,4838.1774726039985
8846,7707.834323290394
8847,4061.523421394722
8848,5607.904909967591
8849,16222.944790316504
8850,1899.3907582765853
8851,1889.827469262764
8852,3747.263863417091
8853,2840.511901050417
8854,8143.278367844314
8855,1988.0155174621411
8856,2095.831068392709
8857,9983.555500236364
8858,1091.4788081904335
8859,2733.0154993418464
8860,2884.791059861324
8861,3892.491190123427
8862,5618.6929629642655
8863,1581.8367406959435
8864,4070.3483998145234
8865,2018.4490804054185
8866,10655.363166283501
8867,2021.1074078559825
8868,11498.134320909958
8869,13924.255305121773
8870,1534.0080766796161
8871,1560.6544543648786
8872,2066.0486789705255
8873,2017.712424813055
8874,1383.368747926683
8875,3981.033654964723
8876,15432.025717107166
8877,5095.8482970955565
8878,3602.560002781019
8879,1534.2451762012784
8880,2557.668438511984
8881,2084.640636501458
8882,7609.254650805115
8883,5186.639120423629
8884,7691.956474770573
8885,1501.005796417018
8886,2117.510822437914
8887,1306.725176502253
8888,2377.623938953491
8889,3036.2766488993343
8890,2341.3050032012147
8891,2034.6613463662484
8892,2314.319160289532
8893,2388.2632859292103
8894,3331.6156423764796
8895,1694.8916860358781
8896,1501.2362680591846
8897,2101.187088913804
8898,14927.345002247586
8899,4494.3546218472175
8900,1057.5060653742792
8901,1285.6180645306506
8902,3859.535836907497
8903,4341.90618228938
8904,11342.63554003341
8905,3606.7656147102784
8906,1335.3519775675352
8907,4864.234571473273
8908,4838.07798293071
8909,6902.14753193109
8910,5395.504636423365
8911,5881.128100246838
8912,3202.7111292832356
8913,9183.675472213214
8914,3931.4921801541745
8915,2169.591743236664
8916,7460.16339875089
8917,1018.5057291622153
8918,1810.9772416494573
8919,1205.5142359905406
8920,1639.5433174244965
8921,2056.2569243271623
8922,4165.159766646405
8923,2915.945540554414
8924,4360.054495317754
8925,2718.1793367505784
8926,1240.494316853808
8927,5746.441072342642
8928,5594.290350556852
8929,2094.416139476172
8930,1757.1159315166828
8931,4056.705527970934
8932,1743.1153244746477
8933,2387.9311061373855
8934,1829.2282687437294
8935,1996.288196778843
8936,4488.506668644485
8937,3183.135625229761
8938,3082.792212206926
8939,6341.044649303912
8940,2283.3419899892338
8941,2122.5429012387667
8942,2731.0020437820995
8943,2265.255801007521
8944,4373.441180523938
8945,2341.134723229115
8946,3978.870381409082
8947,1644.7606946932149
8948,5337.474908225669
8949,3486.3482953924704
8950,1808.354263048662
8951,9260.088028929382
8952,2704.8878345453454
8953,2172.3767204070755
8954,1588.4788304174717
8955,3578.5312611577433
8956,6018.10414939894
8957,61281.7660331169
8958,4448.745915295739
8959,3229.938834287011
8960,1629.2990942334843
8961,3158.910600583254
8962,1520.985891599487
8963,3164.9030116676977
8964,2071.1208209531005
8965,7051.269761949806
8966,1635.6910471186898
8967,4781.13490221043
8968,1815.9865435832696
8969,1977.5909153603463
8970,2271.759927391128
8971,1524.5388487861085
8972,4169.043949732928
8973,3057.27359272511
8974,1139.6514011121758
8975,2357.858167336398
8976,4157.222140785494
8977,5092.741002872842
8978,2319.3364905889202
8979,4949.972961038482
8980,2164.02485716109
8981,3041.6828623517245
8982,7861.192319770702
8983,3971.950997559011
8984,3590.9032220849276
8985,6543.468537617838
8986,5444.276104638842
8987,4395.326042781912
8988,2057.252637070167
8989,1389.3335237102772
8990,10008.443282626606
8991,8055.438546563055
8992,1477.5262557118665
8993,1660.2161498091393
8994,1924.5986887126896
8995,3709.4604474383104
8996,1821.4588350179818
8997,2555.585623544563
8998,2230.256712831788
8999,7528.616007632714
9000,4698.034321190411
9001,1441.9242382239643
9002,1651.299236808765
9003,2205.970453320938
9004,1536.529611699205
9005,2014.2806947896452
9006,1587.6091104184366
9007,3071.5784713498406
9008,2463.4449954641846
9009,26876.820814017858
9010,4351.955575328096
9011,5790.924618687717
9012,9617.37454275753
9013,9722.94231691546
9014,2099.6216135942627
9015,3905.630275765556
9016,3222.881400002752
9017,2484.538687217329
9018,2103.1641032486136
9019,3885.996780655674
9020,2251.5324734029523
9021,4076.4869188349285
9022,1842.2568434299392
9023,1644.6897427514416
9024,2579.512051956493
9025,4750.966432975703
9026,11763.835075840112
9027,2499.859135286946
9028,7771.407617526806
9029,11887.515643610148
9030,4688.072569816518
9031,2026.315773156672
9032,1104.9352780435868
9033,3415.1731875139562
9034,1532.913449392488
9035,1854.0438336782515
9036,2222.126138906766
9037,9609.939329020302
9038,4527.209078808313
9039,2044.4761287405431
9040,5943.974789694206
9041,3898.1947112324283
9042,3976.5693980311003
9043,1100.4900791811624
9044,1186.051804611511
9045,5454.631588902545
9046,2410.685560781847
9047,3092.4796120579294
9048,5948.061641930448
9049,12246.70047543095
9050,3924.727591103619
9051,1888.0618539825264
9052,2762.9035879435955
9053,1472.7434307943631
9054,3578.70666843364
9055,4770.198510329797
9056,11873.459895506076
9057,1611.754977203501
9058,3478.3376996528227
9059,3943.681520799557
9060,4867.468814257035
9061,1478.0042074247037
9062,3310.6805022331973
9063,2912.472652584022
9064,2118.6265283384932
9065,2137.0312240472485
9066,1801.4643344397036
9067,3673.7596108915805
9068,7918.452054559697
9069,1354.84833973984
9070,6203.718721278732
9071,7248.249328354617
9072,2922.223857634985
9073,5290.851490429874
9074,2051.202458451252
9075,2281.758089138091
9076,2555.1452235719757
9077,9771.438738526138
9078,1551.2223609754074
9079,2450.784704252833
9080,2126.0482449707006
9081,2710.471747167648
9082,5158.622137077973
9083,1927.302505758815
9084,1713.3668803721657
9085,3699.452886580755
9086,13336.63648609793
9087,9488.43335864801
9088,1383.1303900101523
9089,3612.926805702037
9090,2017.423589862646
9091,5343.82280817996
9092,1386.231343948165
9093,2625.9413692569747
9094,2850.380019379567
9095,1684.3321240560958
9096,3928.5227447473126
9097,5933.5532191845305
9098,2217.627729743805
9099,1659.2633457894274
9100,1985.1401664674806
9101,1704.6219504922547
9102,6126.5710826625445
9103,13101.951817679983
9104,1391.6869631674729
9105,3607.895491193926
9106,2315.8775045458056
9107,36416.14829874422
9108,2717.402826580242
9109,2353.405184556741
9110,2333.68485767192
9111,1649.4679644754904
9112,4914.726230878613
9113,2028.5528130611083
9114,5938.791406867171
9115,3368.2559690017533
9116,1929.1380760042691
9117,3551.013095298667
9118,2234.8814023406203
9119,1974.0752846455748
9120,2966.9307025413027
9121,3962.089392824427
9122,1859.4706602998667
9123,1173.4914462432969
9124,3032.9884207624036
9125,2072.9618477767867
9126,2818.9303511301973
9127,4980.7414554447005
9128,6115.71139700767
9129,2381.454436503166
9130,4718.022070872987
9131,3045.8604974180907
9132,1606.1378178766709
9133,1909.6496858397732
9134,4366.181018690664
9135,4475.569037916903
9136,2749.6323982267754
9137,3304.844874788446
9138,1772.8393950979987
9139,2399.931236406146
9140,6972.795625869035
9141,1349.0446230540779
9142,5367.643169664514
9143,2377.830113995047
9144,3109.8818959006367
9145,1739.8546709032717
9146,1443.033935797041
9147,4102.402918261747
9148,2181.7086827117296
9149,2992.1700383480097
9150,1600.097651382676
9151,2421.2524319675667
9152,1331.7452663817392
9153,1403.3425051430816
9154,6586.232814001993
9155,1671.9470154535813
9156,1834.2998065287202
9157,1778.7081244841584
9158,2904.549288969609
9159,19067.879651586823
9160,3832.119122453639
9161,3231.434357757059
9162,1370.8932111568754
9163,2681.655252078234
9164,2937.7151686804145
9165,2436.7532547763412
9166,2404.9349082222516
9167,2464.855464142935
9168,3228.9042754818556
9169,2343.221188005059
9170,1085.4762554322722
9171,1809.9553576017463
9172,1416.7112541011493
9173,1671.5487070701756
9174,6362.122492569047
9175,1552.9985129374113
9176,1192.566638036207
9177,1975.1086297946915
9178,1616.0212026233612
9179,2341.0739250164806
9180,1880.5825010049987
9181,2332.869567711867
9182,2852.3227367467084
9183,2832.4811330820644
9184,4361.085048388846
9185,2942.8536213320413
9186,2334.0231649345487
9187,2923.8050249458333
9188,1457.2168181270897
9189,3140.4376509913404
9190,3189.720649048573
9191,2000.3559883134606
9192,3459.3921932651624
9193,5062.496184342093
9194,7097.648270885076
9195,26272.539814524407
9196,3159.070467203211
9197,4989.661475196626
9198,5804.807588062102
9199,1735.7223192954648
9200,4237.9145737229055
9201,1251.6048789740407
9202,1769.0603451440238
9203,1450.2219853541965
9204,4139.413437310226
9205,2205.060427645966
9206,2764.6137135276454
9207,2488.6107544072042
9208,1468.4122423284573
9209,3158.665253738985
9210,7389.295772061095
9211,5303.806541825616
9212,3858.420665724212
9213,3482.1019023094045
9214,7926.995070877718
9215,1930.6688120676915
9216,2253.010548079638
9217,5303.152884238928
9218,2702.9107307130175
9219,7677.991215178237
9220,4199.965952119572
9221,2871.847204912167
9222,4972.737936257684
9223,7411.061540369905
9224,2930.5874659697292
9225,4849.850299428256
9226,6660.444927680224
9227,5957.857709182617
9228,3065.938914751928
9229,1067.9072554945524
9230,2500.9836608278288
9231,1773.4190200812766
9232,2493.5645115093407
9233,3486.309854089418
9234,1536.5536919424803
9235,1654.4146553406165
9236,7854.880429024676
9237,3267.331711417352
9238,2179.5745618076876
9239,1584.2213404444935
9240,1640.9028231629152
9241,1975.2742237579982
9242,10755.782607437928
9243,7120.418756667815
9244,6419.628407432165
9245,4788.294564692049
9246,2015.5204415580165
9247,1723.41811907105
9248,1211.6407373036404
9249,2081.4306038417462
9250,4037.968215039263
9251,7437.773052830796
9252,2245.07351935982
9253,2856.580649495586
9254,2403.0382650728584
9255,3210.6735091037144
9256,3900.470224310238
9257,1963.6692704767481
9258,1749.4660169475487
9259,1895.30990867292
9260,2672.8751102776428
9261,2581.3252891751167
9262,3365.423293679384
9263,8541.045057294361
9264,6039.258166075455
9265,2153.9270922792452
9266,4834.8840094772195
9267,8804.318124455302
9268,2154.674669906415
9269,6510.719378771469
9270,2336.9298278239185
9271,2651.278353332836
9272,3906.236594296583
9273,6379.590433677959
9274,2146.2329758467545
9275,2269.658064047665
9276,1038.9930477626128
9277,3675.893653694323
9278,2505.373453916349
9279,4203.212636436778
9280,10261.393065865826
9281,1430.0559063317235
9282,4622.653574288765
9283,2512.234352482208
9284,3301.2819186865913
9285,3489.950454410384
9286,3140.8497404744903
9287,3707.7509926780244
9288,1935.6732347825237
9289,1761.2123781167102
9290,1896.2505760487231
9291,9636.265826090475
9292,1207.76392786497
9293,1816.5692451738694
9294,4543.779107956579
9295,2034.5379587877546
9296,1305.3146172248767
9297,1429.2365313704347
9298,3275.9960746782644
9299,10882.887167380504
9300,2603.937630370219
9301,1781.9623027085108
9302,3427.2281258091143
9303,2182.1055293073546
9304,2382.6187959673
9305,2715.0103045844
9306,7420.190176833368
9307,3449.143389879125
9308,3640.5748616729584
9309,4194.84582455648
9310,2033.0674236778016
9311,2124.5845637574425
9312,2157.6221260824705
9313,6389.507594100593
9314,2224.883027553189
9315,1179.5917358927418
9316,6186.07736438855
9317,2397.9046142135767
9318,3737.7346346221234
9319,1284.2153480043012
9320,2617.6899157473727
9321,1292.4758811973506
9322,2180.1295028830896
9323,2450.244353233785
9324,2033.9048736411794
9325,1904.029265167767
9326,3138.5195872516883
9327,2816.282237496379
9328,2087.3795012160663
9329,3906.8429736998373
9330,2353.2473396127216
9331,2059.9730316859936
9332,1778.622502991658
9333,3359.9371550956675
9334,2871.572217252088
9335,1666.2968156324418
9336,11798.67134451727
9337,1342.9891579209072
9338,4527.424626625995
9339,3148.8035410490097
9340,4745.056783568978
9341,3337.2679824087218
9342,4641.459890433136
9343,3545.50078923136
9344,1655.24684374989
9345,1814.2263056002887
9346,1640.0191838769408
9347,4206.085965672871
9348,2668.5417410715086
9349,2024.4182525942115
9350,2879.6574224075594
9351,1957.470497576629
9352,2220.400459311851
9353,2684.5636896228457
9354,5082.457339251971
9355,1498.4278726997895
9356,3637.367558649238
9357,6010.690328978166
9358,2107.199084003553
9359,2731.505546486875
9360,16747.675938435634
9361,3982.0076800574197
9362,2744.6948064673093
9363,2162.3653914894085
9364,3020.5671771463644
9365,1422.3582073267523
9366,1084.796073201842
9367,1498.632301519497
9368,2045.9500914907828
9369,2289.821516235659
9370,2222.846093022126
9371,1993.7513032306956
9372,2890.4166632291744
9373,3497.7183917020493
9374,3612.0552707428214
9375,3998.0032740441065
9376,1185.467136430261
9377,7930.433953079472
9378,2241.049689978141
9379,4626.524196967479
9380,6304.843617481952
9381,2263.164355998559
9382,1998.2744298804237
9383,11747.317906057511
9384,1684.5385059736045
9385,5116.883955124613
9386,3431.3195497395564
9387,1861.0408978739201
9388,2087.1578634594907
9389,3126.424410665444
9390,17851.159380410405
9391,2998.295476093283
9392,3296.7853580547207
9393,2237.6052845975123
9394,2165.083864342976
9395,3430.599163784676
9396,5294.887043478705
9397,4331.287625000471
9398,2410.808509853837
9399,19211.37514863299
9400,1652.9088969608335
9401,1727.3787678847143
9402,1756.8274672955135
9403,2971.843205636808
9404,5005.401041374671
9405,1322.6119273186116
9406,14458.831870475906
9407,2278.05357644874
9408,1649.0181815152725
9409,1738.1414435963125
9410,4834.172800287971
9411,2191.0963838366665
9412,9254.765140400588
9413,1163.3828612323462
9414,2575.6726340779583
9415,1407.985606450867
9416,2384.747815158246
9417,1498.0233460844386
9418,1205.6961861404245
9419,2296.0508715467363
9420,1512.4057906872504
9421,1776.1539056129861
9422,2064.6113274084914
9423,1282.0553514678156
9424,2884.23026593605
9425,4314.114768245297
9426,3390.811386890065
9427,4241.817956712784
9428,3021.9410533515857
9429,16912.35399731701
9430,1227.3220929236438
9431,2334.790961737515
9432,3746.2821743608956
9433,5144.910840543573
9434,1328.8952749750097
9435,4244.835787084459
9436,1314.0229641300953
9437,3925.5757479418526
9438,1605.3227993992587
9439,2800.243560682942
9440,4485.207669636675
9441,1440.9659506102862
9442,2696.6061631837692
9443,1519.1691873231243
9444,1031.6503812824285
9445,2837.087754211279
9446,4255.963590569281
9447,2491.8741152811203
9448,2876.4182030630395
9449,2212.7470438019477
9450,3163.3185876936277
9451,9599.695624921738
9452,3506.9274858831263
9453,2683.613277779406
9454,3362.414648835778
9455,8210.55425966156
9456,5168.129969053359
9457,2382.707523836076
9458,2120.782383559733
9459,1615.3364846307422
9460,1607.2470517019533
9461,3763.595343295217
9462,1884.6038165392497
9463,3150.5012691322977
9464,3787.989330097621
9465,1371.2215494476313
9466,2871.2547535282074
9467,2632.066076072465
9468,1352.8369785626699
9469,3674.0549433918663
9470,2900.385814828863
9471,4151.009927451994
9472,2327.5989424504214
9473,4486.937210825657
9474,1867.0875099423629
9475,1282.6316158860457
9476,3321.506690673063
9477,2443.9559852961584
9478,2800.456057659809
9479,2939.9918598072377
9480,4632.936124106382
9481,3149.3069949791097
9482,2677.4332974922086
9483,17316.657091289366
9484,5760.468688325049
9485,1060.4171073467548
9486,1375.2123296950263
9487,1355.5400220312301
9488,4094.0406952600624
9489,2044.1807247101085
9490,16593.00371684388
9491,10066.6159971716
9492,3327.1015125509457
9493,4247.173242302704
9494,2833.540007530684
9495,6174.917904253159
9496,3641.3373943440897
9497,7183.115284149203
9498,6845.071002652839
9499,1456.7567801142457
9500,1411.3441410277671
9501,3712.841664269134
9502,7812.83269459018
9503,7477.36656229724
9504,1871.3897140416952
9505,2840.273121291785
9506,2515.842455604817
9507,1805.9155112000442
9508,6165.087301419406
9509,1670.4691634494257
9510,3184.925055448279
9511,3627.707684865944
9512,2061.177727811138
9513,3324.092732708677
9514,4219.214131304578
9515,1200.3435547413158
9516,1991.2128029986893
9517,4084.9967239728935
9518,1779.1720430101686
9519,1230.5390363755737
9520,1491.3117234230306
9521,5137.42621631991
9522,1421.2297103917854
9523,4349.131402798078
9524,2150.473611290952
9525,2429.5251268938578
9526,1953.5696361521518
9527,4900.508384650819
9528,4503.818509077959
9529,2346.177417611601
9530,5134.854166184014
9531,3470.4283519690034
9532,1618.5005109921638
9533,3306.7326237026655
9534,1845.0139295752788
9535,2101.168087716041
9536,2027.6154073757834
9537,3100.667661966584
9538,1564.5502039039413
9539,2474.116373830791
9540,2890.394321904393
9541,1405.7302929394064
9542,4117.473056440156
9543,3997.2616860000035
9544,2154.7476190614825
9545,1965.6906563073378
9546,4921.59609588844
9547,33015.224790251516
9548,4826.806444176877
9549,1436.964141940078
9550,6834.378966988245
9551,1598.7047214662048
9552,2133.1963496033045
9553,1165.530248249725
9554,1402.7040417312323
9555,5291.114722754425
9556,2722.788254566299
9557,4512.820954412421
9558,5492.950905764425
9559,5616.302121083683
9560,4142.320929797592
9561,2643.2646502779894
9562,1908.3535939801347
9563,4079.2123050932964
9564,1977.2226699297137
9565,1986.7657613945225
9566,2031.4025207030816
9567,26481.65198091529
9568,1653.2958327525039
9569,1953.3883507007272
9570,2969.785996358708
9571,1666.3607620076978
9572,1624.5721578191649
9573,2936.5615606839106
9574,2017.1566271610648
9575,6633.227445644283
9576,1346.574798139871
9577,2684.5739840104857
9578,1549.6701845484604
9579,2031.9516614454403
9580,2046.2168765040972
9581,2838.377913425695
9582,1165.3708018274554
9583,1627.3554657139882
9584,4991.775941579035
9585,7061.498238847213
9586,1661.213760307636
9587,3114.9521918408705
9588,4439.352673294048
9589,10172.506730579491
9590,2397.5186782349283
9591,3125.4142181531497
9592,1799.5198643626914
9593,3883.761393609505
9594,3121.63983620914
9595,2544.984609093632
9596,3277.032974942142
9597,9399.656156197554
9598,3518.577300850033
9599,1929.2853051574345
9600,4225.37948023211
9601,4290.496090347104
9602,4528.272738361887
9603,6562.876193714016
9604,5376.724025830729
9605,1541.3288643287306
9606,4171.696691247843
9607,1678.3672167243674
9608,3449.5840846937704
9609,3801.875484322747
9610,1497.2979006031155
9611,3651.416996210995
9612,1760.9197899305852
9613,4552.9977937090725
9614,1952.7289026712685
9615,3817.2500936511115
9616,4298.537754769157
9617,2274.557819999703
9618,3578.061670336868
9619,3074.3185293479287
9620,4275.47352900523
9621,1715.2977513163396
9622,2463.810866065683
9623,4891.265168290816
9624,3727.8472685167776
9625,1035.7616786902668
9626,7276.6137787773705
9627,2293.3947745341975
9628,9791.466469497147
9629,4542.998947851414
9630,4258.254264708136
9631,2036.3530180284085
9632,16363.53703899002
9633,2055.290846127478
9634,2541.2330109133436
9635,2211.050681529445
9636,2081.036757148208
9637,1987.9159104325538
9638,2083.8281884680737
9639,3349.348886994125
9640,1393.2714683459217
9641,10757.848406175714
9642,1776.0165032556824
9643,1990.0946540028358
9644,5037.097666695029
9645,46801.50824936715
9646,6249.2302933056535
9647,3268.621485924552
9648,3080.231086831272
9649,1341.7414007355076
9650,3331.472774814115
9651,9519.655656039951
9652,6104.979261494567
9653,4258.399837968845
9654,2212.7528900038774
9655,2459.8092363499754
9656,2885.9408028991875
9657,2301.8775781202908
9658,1484.2552357263728
9659,1815.3436589348657
9660,2466.247188770198
9661,2159.3677500226017
9662,1278.8370068433994
9663,11399.071204773563
9664,12949.527696115727
9665,1720.8093705673193
9666,2069.149130050447
9667,1957.9532501415788
9668,2351.9113841170633
9669,1308.982801496728
9670,1617.1532586645403
9671,6199.166226877707
9672,3031.776281319811
9673,2897.664576510789
9674,2200.8673036777573
9675,1609.5614500497913
9676,3260.9461548752824
9677,7069.628026758378
9678,1940.7118648132766
9679,3333.573537143835
9680,4278.904399940145
9681,5220.435660375332
9682,2410.9998647855127
9683,11580.537540725114
9684,4260.0633598911
9685,1855.9141831064064
9686,4114.846245054502
9687,5659.130966810437
9688,12468.290256196015
9689,3063.627062186674
9690,2866.26335174961
9691,5835.849922764631
9692,1965.5489555067807
9693,1037.5437917518573
9694,3290.6246657420006
9695,1992.9896023220108
9696,6600.880688682347
9697,1795.2655020051466
9698,3626.1617901272853
9699,2283.008307836619
9700,7510.368079889528
9701,4349.625505043
9702,2486.254908202942
9703,5502.1558381448185
9704,3497.546960634979
9705,4232.179651787845
9706,2914.0314169058233
9707,4614.117702629276
9708,2590.4789516511773
9709,2481.1714359042517
9710,3108.057483157288
9711,1393.39086873186
9712,4784.763989170458
9713,2016.029354551545
9714,3045.593751479202
9715,5673.186840422304
9716,2633.8379977401646
9717,1012.1170781952464
9718,9023.506079463717
9719,2207.099527494593
9720,3726.8818517313703
9721,3462.5663150668165
9722,3403.6590450265544
9723,17234.82408655131
9724,3215.390464440714
9725,2215.568578380946
9726,1699.2238180496572
9727,4996.4465323447785
9728,1995.5494491340328
9729,2570.868108860582
9730,15597.482778192587
9731,3294.179585189484
9732,1971.5008929662329
9733,1150.5666448661232
9734,7120.310154041853
9735,3546.3128919614815
9736,2413.7030657390665
9737,4233.840434467606
9738,4732.668518752211
9739,2985.440088625641
9740,2640.4492442960545
9741,1989.4890133708288
9742,7302.689544090961
9743,7305.488667613218
9744,1948.2790644375798
9745,1792.3909785844173
9746,1973.030542448137
9747,5212.290558669454
9748,4172.482246215808
9749,2324.19957868037
9750,5546.327999802664
9751,7435.100486426917
9752,2334.880522257791
9753,5021.08883612302
